transaction_id,transaction_date,transaction_time,store_location,product_category,product_type,product_detail,Size,unit_price,quantity,total,payment_type,customer_id
T101974,4/27/2024,12:31 AM,Mall,Coffee,Americano,Americano , Medium,2.27,1,2.27,Card,C6494
T102198,4/27/2024,8:45 AM,Downtown,Coffee,Americano,Americano , Small,4.3,1,4.3,Cash,C7298
T102329,4/27/2024,9:09 PM,Airport,Coffee,Flat White,Flat White , Medium,4.69,1,4.69,Card,C9651
T102659,4/27/2024,1:59 AM,University,Tea,Chai,Chai , Medium,2.61,1,2.61,Cash,C7746
T102771,4/27/2024,4:47 AM,Mall,Coffee,Cappuccino,Cappuccino , Large,3.96,2,7.92,Card,C8946
T102796,4/27/2024,7:47 PM,Downtown,Sandwich,Chicken Sandwich,Chicken Sandwich , Medium,5.43,1,5.43,Card,C7195
T100721,4/28/2024,6:06 AM,Downtown,Pastry,Scone,Scone , Large,1.01,1,1.01,Cash,C6068
T100905,4/28/2024,6:44 AM,Downtown,Coffee,Cappuccino,Cappuccino , Small,5,1,5,Card,C7971
T101295,4/28/2024,12:44 AM,Downtown,Coffee,Espresso,Espresso , Small,1.89,2,3.78,Card,C6928
T101883,4/28/2024,3:09 PM,Mall,Tea,Herbal,Herbal , Small,2.25,2,4.5,Card,C7289
T102011,4/28/2024,5:32 AM,Downtown,Coffee,Mocha,Mocha , Medium,3.22,1,3.22,Mobile,C5404
T102057,4/28/2024,10:47 PM,Downtown,Beverage,Iced Tea,Iced Tea , Small,2.7,1,2.7,Card,C1685
T102234,4/28/2024,6:40 AM,Suburb,Coffee,Mocha,Mocha , Medium,2.61,1,2.61,Cash,C9260
T102584,4/28/2024,2:59 AM,Mall,Coffee,Flat White,Flat White , Small,3.09,1,3.09,Cash,C1574
T102619,4/28/2024,11:59 AM,Downtown,Coffee,Latte,Latte , Large,3.25,1,3.25,Card,C1230
T102726,4/28/2024,5:53 PM,Downtown,Beverage,Iced Tea,Iced Tea , Small,4.09,1,4.09,Cash,C8601
T100278,4/29/2024,12:19 PM,Mall,Coffee,Flat White,Flat White , Large,2.13,2,4.26,Cash,C7010
T100432,4/29/2024,7:02 AM,University,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,4.36,1,4.36,Card,C9433
T101271,4/29/2024,6:37 PM,University,Sandwich,Chicken Sandwich,Chicken Sandwich , Small,5.23,1,5.23,Card,C1026
T101310,4/29/2024,9:54 PM,Airport,Tea,Black Tea,Black Tea , Medium,2.16,1,2.16,Mobile,C1303
T101581,4/29/2024,10:15 AM,Downtown,Coffee,Mocha,Mocha , Large,2.49,1,2.49,Card,C3602
T101703,4/29/2024,5:48 AM,Airport,Coffee,Espresso,Espresso , Large,5.11,1,5.11,Card,C2854
T101997,4/29/2024,7:10 AM,Downtown,Tea,Herbal,Herbal , Medium,1.94,1,1.94,Card,C4844
T102517,4/29/2024,7:24 PM,University,Coffee,Latte,Latte , Small,4.1,1,4.1,Card,C1215
T102842,4/29/2024,9:48 AM,Mall,Coffee,Flat White,Flat White , Small,2.4,2,4.8,Mobile,C9209
T100176,4/30/2024,6:37 PM,Downtown,Pastry,Croissant,Croissant , Small,2.67,1,2.67,Cash,C8359
T100862,4/30/2024,9:55 PM,Airport,Coffee,Flat White,Flat White , Small,4.53,1,4.53,Cash,C8438
T101991,4/30/2024,2:23 AM,Downtown,Beverage,Iced Tea,Iced Tea , Small,2.59,1,2.59,Card,C3452
T102206,4/30/2024,12:33 AM,Downtown,Beverage,Smoothie,Smoothie , Medium,2.24,1,2.24,Card,C1408
T102316,4/30/2024,11:21 AM,Mall,Coffee,Mocha,Mocha , Small,4.9,1,4.9,Cash,C2782
T102335,4/30/2024,12:59 PM,Downtown,Sandwich,Chicken Sandwich,Chicken Sandwich , Small,5.06,1,5.06,Card,C4466
T102698,4/30/2024,10:51 PM,Downtown,Tea,Green Tea,Green Tea , Large,2.73,1,2.73,Cash,C3529
T100008,5/1/2024,12:21 AM,Mall,Pastry,Bagel,Bagel , Small,2.69,1,2.69,Cash,C6570
T100445,5/1/2024,12:32 AM,Suburb,Beverage,Iced Tea,Iced Tea , Large,2.67,1,2.67,Card,C2831
T100591,5/1/2024,2:01 AM,Mall,Pastry,Croissant,Croissant , Large,2.05,1,2.05,Cash,C7349
T100611,5/1/2024,6:47 PM,University,Tea,Green Tea,Green Tea , Large,2.16,1,2.16,Mobile,C3948
T100688,5/1/2024,7:40 PM,Downtown,Coffee,Cappuccino,Cappuccino , Medium,3.52,1,3.52,Card,C4749
T100839,5/1/2024,8:38 AM,Downtown,Coffee,Cappuccino,Cappuccino , Large,3.92,1,3.92,Card,C1706
T101364,5/1/2024,4:40 PM,Mall,Pastry,Bagel,Bagel , Medium,1.32,1,1.32,Cash,C7664
T101836,5/1/2024,2:18 PM,Mall,Coffee,Flat White,Flat White , Large,3.13,1,3.13,Card,C9602
T101876,5/1/2024,12:40 PM,Airport,Coffee,Latte,Latte , Small,3.02,2,6.04,Card,C8979
T102616,5/1/2024,11:14 AM,University,Coffee,Americano,Americano , Medium,3.01,1,3.01,Card,C7671
T100224,5/2/2024,1:51 AM,Airport,Beverage,Iced Tea,Iced Tea , Small,3.39,1,3.39,Card,C7618
T101092,5/2/2024,6:13 AM,Downtown,Coffee,Americano,Americano , Small,2.52,1,2.52,Cash,C8872
T101590,5/2/2024,10:08 PM,University,Beverage,Iced Tea,Iced Tea , Large,3.21,2,6.42,Card,C3508
T101842,5/2/2024,11:28 PM,Downtown,Beverage,Smoothie,Smoothie , Small,3.72,2,7.44,Card,C8015
T100235,5/3/2024,1:30 AM,Mall,Coffee,Americano,Americano , Medium,2.67,1,2.67,Card,C6612
T100427,5/3/2024,8:26 AM,Downtown,Coffee,Mocha,Mocha , Small,5.61,1,5.61,Cash,C1453
T101602,5/3/2024,9:21 AM,Downtown,Coffee,Americano,Americano , Small,3.82,1,3.82,Card,C7768
T102150,5/3/2024,1:34 AM,Downtown,Coffee,Americano,Americano , Large,4.47,1,4.47,Card,C7873
T102459,5/3/2024,12:31 AM,University,Beverage,Smoothie,Smoothie , Small,3.23,1,3.23,Card,C6678
T102608,5/3/2024,2:23 AM,Airport,Coffee,Latte,Latte , Small,4.5,1,4.5,Card,C5880
T102782,5/3/2024,10:55 AM,Mall,Coffee,Flat White,Flat White , Small,3.14,1,3.14,Card,C8655
T100399,5/4/2024,9:31 PM,Airport,Coffee,Espresso,Espresso , Small,3.39,1,3.39,Card,C5433
T101060,5/4/2024,5:00 PM,University,Coffee,Espresso,Espresso , Large,4.73,2,9.46,Card,C5357
T101931,5/4/2024,8:19 PM,Mall,Pastry,Bagel,Bagel , Large,1.23,1,1.23,Card,C8300
T102207,5/4/2024,6:58 AM,Downtown,Pastry,Croissant,Croissant , Medium,1.99,1,1.99,Card,C5092
T102253,5/4/2024,12:26 AM,Mall,Coffee,Mocha,Mocha , Medium,4.01,1,4.01,Mobile,C8898
T102918,5/4/2024,2:45 AM,Downtown,Coffee,Americano,Americano , Medium,3.87,1,3.87,Card,C3917
T100213,5/5/2024,12:03 AM,Downtown,Coffee,Mocha,Mocha , Medium,3.63,1,3.63,Cash,C3078
T100450,5/5/2024,1:54 PM,Mall,Coffee,Americano,Americano , Medium,3.72,1,3.72,Card,C2969
T100638,5/5/2024,9:32 AM,Suburb,Coffee,Latte,Latte , Medium,3.18,1,3.18,Card,C1540
T100643,5/5/2024,1:59 AM,Airport,Beverage,Iced Tea,Iced Tea , Small,3.69,1,3.69,Card,C4157
T100818,5/5/2024,5:34 AM,Mall,Beverage,Smoothie,Smoothie , Large,2.56,1,2.56,Card,C1789
T100912,5/5/2024,4:27 PM,Downtown,Coffee,Mocha,Mocha , Small,3.84,1,3.84,Card,C6768
T102027,5/5/2024,4:31 AM,Downtown,Tea,Black Tea,Black Tea , Large,2.39,1,2.39,Mobile,C7265
T102039,5/5/2024,2:34 PM,Airport,Tea,Green Tea,Green Tea , Medium,2.31,1,2.31,Mobile,C3375
T102626,5/5/2024,12:34 PM,University,Pastry,Bagel,Bagel , Small,2.83,1,2.83,Card,C6384
T102815,5/5/2024,11:55 PM,Suburb,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,5.31,2,10.62,Card,C3295
T100365,5/6/2024,9:56 PM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Small,5.29,2,10.58,Card,C4119
T100442,5/6/2024,12:53 AM,University,Coffee,Cappuccino,Cappuccino , Medium,4.26,1,4.26,Cash,C4111
T100882,5/6/2024,7:30 AM,Mall,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,4.88,1,4.88,Card,C1260
T101147,5/6/2024,3:37 AM,Mall,Beverage,Smoothie,Smoothie , Large,2.56,1,2.56,Card,C2193
T101865,5/6/2024,9:58 AM,Downtown,Beverage,Lemonade,Lemonade , Large,2.78,1,2.78,Card,C4951
T102864,5/6/2024,11:09 PM,Suburb,Pastry,Muffin,Muffin , Medium,2.72,1,2.72,Card,C8249
T100170,5/7/2024,4:34 PM,Airport,Coffee,Espresso,Espresso , Large,3.8,1,3.8,Cash,C9287
T100248,5/7/2024,1:03 AM,Downtown,Tea,Chai,Chai , Large,3.07,1,3.07,Card,C5843
T100304,5/7/2024,6:56 AM,Airport,Pastry,Muffin,Muffin , Large,1.99,1,1.99,Card,C7733
T100351,5/7/2024,10:39 AM,Downtown,Coffee,Mocha,Mocha , Large,3.77,1,3.77,Cash,C3183
T101184,5/7/2024,10:09 PM,Downtown,Beverage,Smoothie,Smoothie , Large,3.2,1,3.2,Card,C7198
T101313,5/7/2024,12:32 AM,University,Beverage,Smoothie,Smoothie , Large,3.73,1,3.73,Card,C6157
T101338,5/7/2024,9:05 PM,Downtown,Coffee,Mocha,Mocha , Medium,2.2,1,2.2,Cash,C7486
T102414,5/7/2024,7:03 AM,Mall,Coffee,Americano,Americano , Medium,4.05,1,4.05,Card,C8961
T102666,5/7/2024,8:00 AM,Airport,Beverage,Smoothie,Smoothie , Large,2.45,1,2.45,Card,C1033
T100099,5/8/2024,6:19 AM,Airport,Coffee,Americano,Americano , Large,4.09,1,4.09,Cash,C8219
T100252,5/8/2024,1:31 AM,Downtown,Coffee,Espresso,Espresso , Medium,3.59,1,3.59,Card,C8842
T100443,5/8/2024,4:24 AM,Airport,Beverage,Iced Tea,Iced Tea , Medium,3.37,1,3.37,Card,C6241
T101409,5/8/2024,8:11 AM,Mall,Coffee,Americano,Americano , Medium,2.92,1,2.92,Card,C7471
T102046,5/8/2024,10:58 AM,Airport,Coffee,Espresso,Espresso , Medium,3.87,1,3.87,Card,C9192
T102103,5/8/2024,4:09 PM,University,Beverage,Iced Tea,Iced Tea , Large,2.85,1,2.85,Cash,C5655
T102518,5/8/2024,11:35 AM,Downtown,Coffee,Mocha,Mocha , Medium,3.26,1,3.26,Mobile,C5776
T102674,5/8/2024,2:49 PM,Suburb,Beverage,Lemonade,Lemonade , Medium,3,1,3,Card,C1462
T102818,5/8/2024,8:02 AM,Downtown,Pastry,Bagel,Bagel , Small,1.64,1,1.64,Card,C3361
T102988,5/8/2024,10:27 PM,Mall,Tea,Chai,Chai , Small,3.21,1,3.21,Card,C5477
T100207,5/9/2024,12:02 PM,Downtown,Coffee,Americano,Americano , Small,4.11,1,4.11,Card,C8530
T100214,5/9/2024,4:52 AM,Downtown,Sandwich,Tuna Sandwich,Tuna Sandwich , Large,4.03,2,8.06,Card,C8394
T101009,5/9/2024,12:02 PM,Suburb,Pastry,Scone,Scone , Medium,1.71,1,1.71,Card,C6340
T101112,5/9/2024,12:30 PM,Mall,Coffee,Flat White,Flat White , Small,3.97,1,3.97,Card,C7844
T101367,5/9/2024,2:06 AM,University,Coffee,Espresso,Espresso , Small,3.45,1,3.45,Mobile,C4556
T101731,5/9/2024,6:29 AM,Mall,Coffee,Flat White,Flat White , Large,4.71,1,4.71,Card,C7187
T101958,5/9/2024,8:44 AM,University,Coffee,Flat White,Flat White , Small,2.71,1,2.71,Cash,C5918
T102005,5/9/2024,3:50 PM,Downtown,Tea,Chai,Chai , Large,2.59,1,2.59,Cash,C4259
T102280,5/9/2024,2:38 PM,University,Coffee,Cappuccino,Cappuccino , Small,3.9,1,3.9,Card,C1490
T102295,5/9/2024,6:55 PM,Downtown,Beverage,Lemonade,Lemonade , Large,4.2,1,4.2,Cash,C1241
T102387,5/9/2024,1:02 AM,University,Beverage,Smoothie,Smoothie , Medium,3.16,1,3.16,Mobile,C8676
T102427,5/9/2024,9:39 AM,Downtown,Coffee,Flat White,Flat White , Small,2.76,2,5.52,Card,C6173
T102434,5/9/2024,8:20 AM,Downtown,Coffee,Mocha,Mocha , Large,3.21,1,3.21,Cash,C8213
T102519,5/9/2024,11:04 AM,Suburb,Pastry,Scone,Scone , Medium,2.26,1,2.26,Mobile,C3340
T100015,5/10/2024,4:29 AM,University,Sandwich,Tuna Sandwich,Tuna Sandwich , Large,4.01,1,4.01,Mobile,C8714
T100041,5/10/2024,7:20 PM,University,Pastry,Muffin,Muffin , Large,2.24,2,4.48,Cash,C8302
T100126,5/10/2024,6:02 AM,Airport,Pastry,Muffin,Muffin , Large,1.76,1,1.76,Card,C7786
T100275,5/10/2024,12:16 PM,Airport,Coffee,Latte,Latte , Small,4.58,1,4.58,Cash,C3656
T101241,5/10/2024,1:02 AM,Airport,Tea,Black Tea,Black Tea , Large,1.96,1,1.96,Mobile,C2447
T101417,5/10/2024,9:18 PM,Suburb,Beverage,Smoothie,Smoothie , Large,3.99,1,3.99,Cash,C1034
T101479,5/10/2024,12:14 PM,Suburb,Tea,Chai,Chai , Small,1.92,1,1.92,Cash,C2991
T101897,5/10/2024,12:27 PM,Suburb,Tea,Herbal,Herbal , Small,2.28,1,2.28,Cash,C4525
T101933,5/10/2024,2:52 AM,Mall,Coffee,Mocha,Mocha , Small,1.98,1,1.98,Card,C8670
T102879,5/10/2024,2:51 AM,Airport,Tea,Chai,Chai , Large,2.57,1,2.57,Card,C9487
T100625,5/11/2024,2:52 AM,University,Pastry,Scone,Scone , Large,2.54,1,2.54,Card,C6107
T101048,5/11/2024,1:02 PM,Downtown,Beverage,Lemonade,Lemonade , Medium,3.41,1,3.41,Card,C5263
T101237,5/11/2024,11:28 PM,Downtown,Coffee,Flat White,Flat White , Large,5.55,2,11.1,Card,C3234
T102095,5/11/2024,3:40 AM,Mall,Beverage,Lemonade,Lemonade , Large,4.1,1,4.1,Cash,C5876
T102175,5/11/2024,5:42 AM,University,Beverage,Iced Tea,Iced Tea , Large,4.21,1,4.21,Card,C4166
T102708,5/11/2024,7:19 PM,Downtown,Sandwich,Tuna Sandwich,Tuna Sandwich , Large,4.89,1,4.89,Card,C3795
T102710,5/11/2024,12:01 PM,Downtown,Coffee,Americano,Americano , Large,3.27,1,3.27,Card,C7823
T100592,5/12/2024,11:26 AM,Mall,Coffee,Mocha,Mocha , Large,3.24,1,3.24,Cash,C7180
T100744,5/12/2024,2:12 PM,Mall,Tea,Green Tea,Green Tea , Small,2.9,1,2.9,Card,C5345
T100806,5/12/2024,2:16 PM,Suburb,Tea,Chai,Chai , Medium,2.01,1,2.01,Mobile,C4972
T100849,5/12/2024,9:44 PM,Downtown,Coffee,Mocha,Mocha , Medium,2.16,1,2.16,Mobile,C9614
T100980,5/12/2024,6:48 PM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,6.08,1,6.08,Card,C8058
T101144,5/12/2024,9:08 AM,Airport,Pastry,Bagel,Bagel , Small,1.52,2,3.04,Cash,C3599
T101651,5/12/2024,10:45 AM,University,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,4.48,2,8.96,Mobile,C3021
T101983,5/12/2024,12:54 AM,Downtown,Pastry,Bagel,Bagel , Small,2.61,1,2.61,Card,C8221
T102134,5/12/2024,12:32 AM,University,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,5.29,2,10.58,Card,C5451
T102473,5/12/2024,1:22 AM,Downtown,Pastry,Scone,Scone , Medium,1.12,2,2.24,Card,C5771
T102551,5/12/2024,6:31 PM,University,Pastry,Croissant,Croissant , Large,1.95,1,1.95,Cash,C2781
T100162,5/13/2024,3:14 PM,Mall,Coffee,Espresso,Espresso , Medium,2.79,1,2.79,Card,C3899
T100654,5/13/2024,4:05 AM,Downtown,Pastry,Scone,Scone , Medium,1.99,1,1.99,Cash,C9670
T100970,5/13/2024,11:51 PM,University,Coffee,Espresso,Espresso , Large,1.24,2,2.48,Card,C8272
T101073,5/13/2024,1:03 AM,Mall,Tea,Black Tea,Black Tea , Large,2.56,1,2.56,Cash,C4914
T101127,5/13/2024,9:08 AM,Downtown,Pastry,Bagel,Bagel , Medium,0.98,1,0.98,Card,C6926
T101355,5/13/2024,2:01 PM,University,Sandwich,Veggie Sandwich,Veggie Sandwich , Small,4.16,1,4.16,Cash,C2169
T101717,5/13/2024,8:01 AM,University,Tea,Chai,Chai , Large,1.87,1,1.87,Mobile,C8424
T102378,5/13/2024,5:26 AM,Mall,Sandwich,Chicken Sandwich,Chicken Sandwich , Medium,4.79,1,4.79,Card,C9013
T100043,5/14/2024,11:49 PM,University,Coffee,Latte,Latte , Small,2.87,1,2.87,Cash,C1460
T100110,5/14/2024,12:58 PM,University,Coffee,Flat White,Flat White , Medium,1.84,1,1.84,Cash,C6532
T100302,5/14/2024,11:01 PM,Mall,Sandwich,Veggie Sandwich,Veggie Sandwich , Small,4.59,2,9.18,Cash,C1205
T102630,5/14/2024,8:03 AM,Downtown,Tea,Black Tea,Black Tea , Medium,1.94,2,3.88,Card,C4638
T100100,5/15/2024,6:53 PM,Mall,Pastry,Scone,Scone , Medium,2.46,1,2.46,Card,C4349
T100617,5/15/2024,10:26 PM,Downtown,Tea,Herbal,Herbal , Small,3.13,1,3.13,Card,C5262
T100692,5/15/2024,9:00 AM,University,Pastry,Muffin,Muffin , Small,1.2,1,1.2,Card,C2177
T101105,5/15/2024,7:32 AM,Downtown,Tea,Black Tea,Black Tea , Medium,2.83,1,2.83,Card,C1833
T102062,5/15/2024,2:54 PM,Mall,Tea,Green Tea,Green Tea , Small,2.82,1,2.82,Cash,C1710
T102168,5/15/2024,8:58 AM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,6.34,1,6.34,Card,C9447
T102273,5/15/2024,9:51 PM,Mall,Coffee,Flat White,Flat White , Medium,3.35,1,3.35,Card,C8702
T102320,5/15/2024,5:26 PM,Mall,Sandwich,Tuna Sandwich,Tuna Sandwich , Medium,4.11,1,4.11,Card,C9922
T102573,5/15/2024,4:10 PM,Suburb,Beverage,Lemonade,Lemonade , Medium,2.68,1,2.68,Card,C6021
T102669,5/15/2024,10:16 PM,Suburb,Coffee,Americano,Americano , Small,3.92,1,3.92,Mobile,C6246
T100182,5/16/2024,11:55 AM,Downtown,Beverage,Smoothie,Smoothie , Small,2.42,1,2.42,Card,C1760
T100956,5/16/2024,10:30 PM,Mall,Coffee,Flat White,Flat White , Small,4.72,1,4.72,Mobile,C4768
T101025,5/16/2024,11:56 AM,Airport,Coffee,Mocha,Mocha , Small,2.64,1,2.64,Card,C2326
T101169,5/16/2024,2:05 PM,Mall,Coffee,Americano,Americano , Large,3.44,1,3.44,Card,C9216
T101463,5/16/2024,9:10 PM,University,Sandwich,Chicken Sandwich,Chicken Sandwich , Medium,3.78,1,3.78,Mobile,C8997
T101592,5/16/2024,6:12 AM,Mall,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,5.31,1,5.31,Mobile,C1017
T102785,5/16/2024,3:24 AM,Downtown,Beverage,Iced Tea,Iced Tea , Small,3.31,1,3.31,Cash,C4873
T102998,5/16/2024,11:58 AM,Mall,Coffee,Flat White,Flat White , Small,3.58,1,3.58,Cash,C2588
T100808,5/17/2024,10:30 PM,Airport,Coffee,Mocha,Mocha , Medium,2.06,1,2.06,Card,C8594
T101005,5/17/2024,2:34 AM,Downtown,Beverage,Lemonade,Lemonade , Medium,3.21,1,3.21,Mobile,C1230
T102241,5/17/2024,9:33 AM,Airport,Coffee,Flat White,Flat White , Small,2.4,1,2.4,Card,C4079
T102481,5/17/2024,5:07 AM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Small,5.48,1,5.48,Cash,C2620
T102567,5/17/2024,8:50 AM,Airport,Coffee,Latte,Latte , Medium,2.3,1,2.3,Cash,C6279
T102789,5/17/2024,12:48 PM,Airport,Sandwich,Tuna Sandwich,Tuna Sandwich , Small,4.96,1,4.96,Card,C6378
T102925,5/17/2024,11:18 AM,Mall,Coffee,Latte,Latte , Small,4.03,1,4.03,Card,C4844
T100102,5/18/2024,11:08 PM,Airport,Sandwich,Chicken Sandwich,Chicken Sandwich , Small,6.25,2,12.5,Cash,C5680
T100997,5/18/2024,2:29 PM,Downtown,Coffee,Americano,Americano , Medium,2.68,1,2.68,Card,C9652
T102557,5/18/2024,7:16 AM,Downtown,Coffee,Cappuccino,Cappuccino , Medium,3.21,1,3.21,Card,C3983
T100266,5/19/2024,6:10 AM,Mall,Coffee,Flat White,Flat White , Small,4.18,1,4.18,Card,C2311
T100989,5/19/2024,5:19 AM,Airport,Tea,Herbal,Herbal , Large,2.24,2,4.48,Mobile,C8551
T101529,5/19/2024,1:25 AM,Mall,Pastry,Muffin,Muffin , Small,1.62,1,1.62,Card,C6141
T102590,5/19/2024,11:08 AM,Airport,Coffee,Espresso,Espresso , Medium,3.26,1,3.26,Card,C9308
T100607,5/20/2024,11:37 AM,Mall,Coffee,Cappuccino,Cappuccino , Large,2.56,1,2.56,Cash,C1057
T100640,5/20/2024,8:32 AM,Suburb,Coffee,Mocha,Mocha , Small,3.6,1,3.6,Card,C7908
T101135,5/20/2024,9:24 AM,University,Coffee,Flat White,Flat White , Medium,3.1,1,3.1,Cash,C4155
T101216,5/20/2024,3:10 AM,Suburb,Sandwich,Tuna Sandwich,Tuna Sandwich , Small,6.93,1,6.93,Cash,C4820
T101499,5/20/2024,12:02 PM,Suburb,Pastry,Bagel,Bagel , Small,0.96,1,0.96,Card,C8118
T102158,5/20/2024,8:52 AM,Downtown,Pastry,Scone,Scone , Large,1.34,2,2.68,Cash,C4984
T102197,5/20/2024,6:32 AM,Downtown,Tea,Green Tea,Green Tea , Medium,2.22,1,2.22,Card,C7481
T102406,5/20/2024,7:36 AM,Mall,Beverage,Lemonade,Lemonade , Small,2.82,1,2.82,Card,C5731
T102417,5/20/2024,1:57 PM,Downtown,Coffee,Flat White,Flat White , Medium,4.88,1,4.88,Card,C8906
T100386,5/21/2024,12:16 PM,Suburb,Coffee,Espresso,Espresso , Medium,4.36,1,4.36,Card,C3903
T100993,5/21/2024,9:02 PM,Mall,Sandwich,Chicken Sandwich,Chicken Sandwich , Medium,4.58,1,4.58,Card,C1718
T101519,5/21/2024,8:01 AM,University,Coffee,Latte,Latte , Small,3.62,1,3.62,Card,C7620
T102073,5/21/2024,10:10 AM,Downtown,Coffee,Flat White,Flat White , Small,2.45,1,2.45,Card,C8644
T102345,5/21/2024,4:32 PM,Airport,Coffee,Americano,Americano , Small,3.17,1,3.17,Cash,C5955
T102872,5/21/2024,10:27 PM,Downtown,Coffee,Latte,Latte , Small,2.5,1,2.5,Mobile,C8880
T100147,5/22/2024,12:04 PM,Downtown,Coffee,Latte,Latte , Medium,4.36,1,4.36,Cash,C9360
T100387,5/22/2024,7:50 PM,Downtown,Coffee,Americano,Americano , Small,2.88,1,2.88,Cash,C8763
T100676,5/22/2024,7:05 PM,Airport,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,5.41,1,5.41,Card,C7604
T101064,5/22/2024,2:03 AM,Downtown,Coffee,Latte,Latte , Large,4.11,1,4.11,Card,C3921
T101447,5/22/2024,1:28 PM,Downtown,Coffee,Latte,Latte , Medium,3.18,1,3.18,Cash,C1626
T101837,5/22/2024,10:55 AM,Airport,Coffee,Espresso,Espresso , Small,3.97,1,3.97,Card,C3230
T102108,5/22/2024,2:50 AM,Downtown,Coffee,Flat White,Flat White , Small,3.8,1,3.8,Card,C6723
T102112,5/22/2024,10:14 PM,Downtown,Pastry,Scone,Scone , Small,1.01,2,2.02,Card,C1540
T102238,5/22/2024,5:06 AM,Airport,Pastry,Bagel,Bagel , Medium,2.06,1,2.06,Cash,C9377
T102363,5/22/2024,10:43 PM,Downtown,Coffee,Flat White,Flat White , Large,3.25,1,3.25,Card,C6913
T102869,5/22/2024,6:14 AM,Downtown,Coffee,Flat White,Flat White , Medium,3.39,1,3.39,Card,C1248
T102937,5/22/2024,1:45 PM,Mall,Coffee,Mocha,Mocha , Medium,3.89,1,3.89,Cash,C4852
T100232,5/23/2024,11:50 AM,Downtown,Pastry,Croissant,Croissant , Large,1.35,1,1.35,Card,C5680
T100259,5/23/2024,4:25 PM,University,Beverage,Iced Tea,Iced Tea , Large,3.51,1,3.51,Cash,C6161
T100425,5/23/2024,7:42 AM,University,Sandwich,Veggie Sandwich,Veggie Sandwich , Medium,4.41,1,4.41,Card,C2482
T100464,5/23/2024,8:30 AM,Mall,Coffee,Flat White,Flat White , Small,3.97,1,3.97,Mobile,C9637
T100577,5/23/2024,2:55 AM,University,Coffee,Americano,Americano , Medium,4.21,1,4.21,Card,C5981
T100583,5/23/2024,6:30 PM,Mall,Pastry,Muffin,Muffin , Small,1.58,1,1.58,Cash,C1395
T100680,5/23/2024,7:46 AM,Airport,Coffee,Cappuccino,Cappuccino , Large,3.35,1,3.35,Mobile,C7634
T101225,5/23/2024,4:35 AM,Downtown,Coffee,Americano,Americano , Medium,3.99,1,3.99,Cash,C7558
T102169,5/23/2024,4:20 AM,University,Coffee,Cappuccino,Cappuccino , Large,5.21,1,5.21,Card,C8692
T102322,5/23/2024,5:06 PM,Airport,Coffee,Latte,Latte , Small,4.2,1,4.2,Card,C3078
T102672,5/23/2024,4:03 PM,Downtown,Coffee,Americano,Americano , Large,5.76,1,5.76,Card,C3882
T102917,5/23/2024,2:00 AM,Suburb,Pastry,Croissant,Croissant , Medium,1.05,1,1.05,Card,C3229
T100431,5/24/2024,5:13 AM,Downtown,Coffee,Espresso,Espresso , Medium,3.36,1,3.36,Card,C5170
T100621,5/24/2024,3:44 PM,Downtown,Tea,Green Tea,Green Tea , Small,2.54,1,2.54,Cash,C9751
T100702,5/24/2024,5:19 PM,University,Coffee,Mocha,Mocha , Small,2.89,1,2.89,Mobile,C4839
T100752,5/24/2024,6:32 AM,Downtown,Beverage,Smoothie,Smoothie , Small,2.78,1,2.78,Mobile,C4856
T100915,5/24/2024,8:23 PM,Airport,Beverage,Lemonade,Lemonade , Small,2.62,1,2.62,Card,C8105
T101066,5/24/2024,4:42 AM,Downtown,Pastry,Scone,Scone , Large,2.22,2,4.44,Card,C5428
T101575,5/24/2024,10:45 AM,Suburb,Coffee,Latte,Latte , Large,2.7,1,2.7,Card,C4386
T101761,5/24/2024,2:16 AM,Downtown,Beverage,Smoothie,Smoothie , Large,4.36,1,4.36,Card,C9032
T101961,5/24/2024,3:05 AM,Mall,Coffee,Cappuccino,Cappuccino , Medium,3.68,1,3.68,Cash,C3120
T102060,5/24/2024,1:12 PM,Airport,Coffee,Latte,Latte , Medium,2.34,2,4.68,Card,C5835
T102319,5/24/2024,1:03 PM,Suburb,Pastry,Scone,Scone , Medium,2.78,1,2.78,Card,C8906
T100598,5/25/2024,9:24 PM,Downtown,Coffee,Espresso,Espresso , Large,3.62,1,3.62,Mobile,C5127
T100724,5/25/2024,5:16 AM,Downtown,Sandwich,Veggie Sandwich,Veggie Sandwich , Large,6.96,1,6.96,Cash,C1121
T100923,5/25/2024,8:34 AM,University,Coffee,Latte,Latte , Medium,4.53,1,4.53,Card,C9725
T101337,5/25/2024,1:08 AM,Suburb,Tea,Herbal,Herbal , Medium,2.92,1,2.92,Card,C7085
